entityId,Data_Release,Id,type,CDS_Release,IDC_Release,Component,channel_metadata_version,channel_metadata_synapseId
syn25205654,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219307,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222025,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202731,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25228170,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25212435,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25228603,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25230723,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229917,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25226506,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222020,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25217108,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205566,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220246,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207470,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25215887,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25215394,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221038,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25234274,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223725,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25206743,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223708,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209392,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231817,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213795,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203130,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224149,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25225729,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223767,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25211291,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222010,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233363,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229628,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204790,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25228421,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25226770,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203971,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233692,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25234256,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221439,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208546,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25216583,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205258,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209492,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205263,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25216320,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232439,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204644,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213059,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25228687,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25225509,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231123,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229123,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232987,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207418,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203264,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25211432,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203790,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25234112,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214967,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209472,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232478,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218585,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219933,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219186,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205496,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25225448,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204595,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229681,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25210611,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223837,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219276,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231983,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214956,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232023,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205306,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208415,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214170,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220153,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205620,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214159,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204881,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613901,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn29282838,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26136375,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26136423,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26136424,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26136425,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202763,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202792,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202843,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202983,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203287,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203316,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203344,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203436,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203470,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203776,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203813,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203823,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203933,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203947,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203980,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204070,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204120,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204330,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204444,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204501,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204532,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204596,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204723,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204831,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204982,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205032,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205237,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205245,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205274,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205293,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205527,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205592,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205783,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205803,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205842,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245436,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245497,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26001258,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24827778,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24827563,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24246746,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245080,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245078,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25212011,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233467,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203198,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205669,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207771,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221228,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25230233,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214536,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205500,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219973,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204462,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25008882,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204374,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202666,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203021,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25215538,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209641,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204440,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222468,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213898,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233396,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233866,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224304,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25215388,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207832,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25206822,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209858,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224537,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221171,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221990,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204399,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219171,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25216082,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25219669,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204317,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222902,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222361,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25212160,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205583,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205192,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221954,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231277,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229616,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208189,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25216418,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223842,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208867,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232037,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207303,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208991,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222148,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25210160,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25210694,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231458,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213257,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204522,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214334,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231976,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233770,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231071,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204784,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205133,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202704,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25225964,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220169,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222506,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25214707,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25212837,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208024,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25227576,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204488,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229097,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229369,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213923,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25226406,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229869,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232443,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218159,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207992,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205333,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207296,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25217187,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221121,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204689,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218988,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205073,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25213368,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220479,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204876,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222047,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205031,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218074,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25217011,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25230653,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208887,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233616,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218496,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25212868,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25226586,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204109,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222825,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209014,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203158,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25216845,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224621,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231746,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229737,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231798,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231399,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208370,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202720,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224818,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25231516,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25228813,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222205,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204481,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224698,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220773,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203451,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204123,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205035,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205606,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224637,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207089,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25229658,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25234019,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208922,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25227114,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202713,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223125,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25206882,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25233436,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25217730,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25226881,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25206813,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25217807,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218217,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218402,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220661,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222356,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26530909,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613845,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613849,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613897,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613965,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613976,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25613980,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn26136344,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25008970,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25202770,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203069,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203087,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203097,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203614,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203672,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203690,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203890,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204064,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204160,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204279,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204508,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204791,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205027,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205176,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205285,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205570,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205603,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205612,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205616,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245160,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245202,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245291,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245322,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245346,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245361,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245433,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24827611,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24827621,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24827628,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24246717,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24246748,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245114,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn24245152,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205416,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220768,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203406,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25204213,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224227,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25224026,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203559,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25209818,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25220136,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25208150,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25218774,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25205600,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25221249,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25207796,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25222681,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25223873,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25203102,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
syn25232687,Release 2.0,,file,v22.6.1.seq,,ScRNA-seqLevel1,,
